DecimalDay,TemperatureF
214.327,75.92
214.369,80.06
214.41,84.92
214.452,87.98
214.494,91.94
214.535,93.92
214.577,96.98
214.619,96.98
214.66,96.98
214.702,96.98
214.744,96.08
214.785,93.92
214.827,91.94
214.869,89.96
214.91,87.98
214.952,87.08
214.994,84.92
215.035,82.94
215.077,82.04
215.119,80.96
215.16,80.06
215.202,78.98
215.244,78.08
215.285,77
215.327,78.98
215.369,82.04
215.41,86
215.452,87.08
215.494,91.94
215.535,93.92
215.577,95
215.619,96.98
215.66,98.06
215.702,96.98
215.744,96.08
215.785,93.92
215.827,91.94
215.869,89.96
215.91,87.08
215.952,84.92
215.994,84.92
216.035,82.94
216.077,82.04
216.119,80.06
216.16,78.98
216.202,78.98
216.244,77
216.285,75.92
216.327,78.08
216.369,82.04
216.41,86
216.452,89.96
216.494,93.02
216.535,95
216.577,96.98
216.619,98.96
216.66,98.06
216.702,98.06
216.744,98.06
216.785,96.08
216.827,93.02
216.869,89.96
216.91,87.98
216.952,86
216.994,84.92
217.035,82.94
217.077,82.04
217.119,80.96
217.16,80.06
217.202,78.98
217.244,78.08
217.285,78.08
217.327,78.98
217.369,82.04
217.41,87.08
217.452,91.04
217.494,93.92
217.535,96.08
217.577,96.98
217.619,100.04
217.66,100.04
217.702,100.94
217.744,100.04
217.785,96.08
217.827,93.02
217.859,91.4
217.869,91.04
217.91,89.06
217.952,87.98
217.994,84.92
218.035,84.02
218.077,82.04
218.119,80.96
218.16,80.06
218.202,78.98
218.244,78.08
218.285,78.08
218.327,78.98
218.369,80.96
218.41,84.02
218.452,87.98
218.494,91.94
218.535,93.02
218.577,96.08
218.619,96.98
218.66,96.08
218.702,96.98
218.744,96.98
218.785,95
218.827,91.94
218.869,89.96
218.91,87.98
218.952,86
218.994,84.92
219.035,82.94
219.077,80.96
219.119,80.06
219.16,78.98
219.202,78.98
219.244,78.08
219.285,78.08
219.296,78.8
219.327,78.98
219.369,82.04
219.41,84.92
219.452,89.06
219.494,93.02
219.535,95
219.577,96.08
219.619,96.98
219.66,98.96
219.702,98.96
219.744,96.98
219.785,93.92
219.827,91.94
219.869,89.06
219.91,87.98
219.952,86
219.994,84.02
220.035,82.04
220.077,80.96
220.119,80.06
220.144,78.8
220.16,78.98
220.197,78.8
220.202,78.98
220.244,78.08
220.285,78.08
220.327,78.98
220.369,82.04
220.41,86
220.452,87.98
220.494,91.94
220.535,95
220.577,96.08
220.619,98.06
220.66,96.98
220.702,98.06
220.744,96.98
220.785,95
220.827,91.94
220.869,89.96
220.91,89.06
220.952,87.08
220.994,84.92
221.035,82.94
221.077,82.04
221.119,80.06
221.16,78.98
221.202,78.08
221.244,77
221.285,77
221.327,78.98
221.369,82.94
221.41,84.02
221.452,89.06
221.494,93.02
221.535,95
221.577,98.96
221.619,98.96
221.66,96.98
221.702,100.04
221.744,98.96
221.785,96.98
221.827,93.92
221.869,91.94
221.91,89.96
221.952,87.98
221.994,86
222.035,84.92
222.077,84.02
222.119,82.94
222.16,80.96
222.202,80.06
222.244,80.06
222.285,80.06
222.327,82.04
222.369,86
222.41,89.06
222.535,96.08
222.577,96.98
222.619,86
222.66,82.04
222.668,82.4
222.678,82.4
222.69,87.8
222.702,89.06
222.744,89.96
222.785,87.08
222.827,87.08
222.869,84.92
222.91,86
222.952,82.04
222.994,82.94
223.035,82.04
223.077,80.96
223.119,78.98
223.16,78.98
223.202,78.08
223.244,77
223.285,78.08
223.327,78.08
223.369,84.02
223.41,87.08
223.452,89.96
223.494,93.92
223.535,96.98
223.577,96.08
223.619,98.06
223.66,96.08
223.702,98.06
223.744,96.98
223.785,96.08
223.827,93.02
223.869,89.96
223.91,89.06
223.952,87.08
223.994,84.92
224.035,82.94
224.077,80.96
224.119,80.06
224.16,78.98
224.202,78.08
224.244,77
224.285,77
224.327,78.08
224.369,82.04
224.41,86
224.452,89.96
224.494,93.02
224.535,93.92
224.577,98.96
224.619,100.04
224.66,98.96
224.702,98.06
224.744,96.98
224.785,96.08
224.827,93.92
224.849,91.4
224.869,91.04
224.91,89.06
224.952,87.08
224.994,84.92
225.035,82.94
225.077,82.04
225.119,80.96
225.16,80.06
225.202,80.06
225.228,80.6
225.244,80.06
225.269,78.8
225.285,78.98
225.315,78.8
225.321,78.8
225.327,80.06
225.332,80.6
225.369,82.94
225.378,82.4
225.41,86
225.452,89.96
225.494,93.02
225.535,93.02
225.577,98.96
225.619,100.94
225.66,100.94
225.702,100.04
225.744,98.96
225.785,96.98
225.827,93.92
225.869,91.94
225.91,89.96
225.952,87.98
225.994,86
226.035,84.02
226.077,82.04
226.119,80.96
226.16,80.96
226.165,80.6
226.196,80.6
226.202,80.06
226.244,78.98
226.285,78.08
226.327,78.98
226.369,82.94
226.41,87.08
226.452,89.96
226.494,93.02
226.535,96.08
226.577,98.06
226.619,100.04
226.66,102.02
226.702,100.94
226.744,100.04
226.785,98.06
226.827,95
226.869,91.94
226.91,89.96
226.952,87.98
226.994,86
227.035,84.92
227.077,82.94
227.119,82.04
227.16,80.96
227.202,80.06
227.244,78.98
227.285,78.98
227.327,78.08
227.369,84.92
227.41,89.06
227.452,93.02
227.494,96.98
227.535,100.04
227.577,100.94
227.619,102.02
227.66,104
227.702,104
227.744,102.92
227.776,96.8
227.785,89.06
227.811,87.8
227.827,87.98
227.869,84.02
227.91,82.04
227.952,82.04
227.994,80.06
228.035,78.98
228.077,80.06
228.119,78.08
228.16,78.08
228.202,78.08
228.244,77
228.285,78.08
228.327,78.08
228.369,82.04
228.41,84.02
228.452,89.06
228.494,91.94
228.535,93.02
228.577,95
228.619,96.08
228.66,98.06
228.702,102.02
228.744,98.06
228.785,96.98
228.827,93.92
228.869,91.04
228.91,89.96
228.952,89.06
228.994,86
229.035,84.92
229.077,82.94
229.119,82.94
229.16,82.04
229.202,80.96
229.244,80.96
229.285,80.06
229.327,80.96
229.369,84.92
229.41,89.06
229.452,93.02
229.494,93.92
229.535,96.98
229.577,100.04
229.619,102.92
229.66,102.02
229.702,100.94
229.744,102.02
229.785,91.04
229.792,89.6
229.827,87.98
229.869,87.08
229.91,87.08
229.952,86
229.994,84.92
230.035,84.02
230.077,82.94
230.119,82.04
230.16,80.96
230.202,80.06
230.244,80.06
230.285,78.98
230.327,80.06
230.369,82.94
230.41,87.98
230.452,91.04
230.494,95
230.535,96.08
230.577,98.96
230.619,98.06
230.66,100.04
230.702,98.06
230.744,96.98
230.785,96.08
230.82,93.2
230.827,91.94
230.869,87.98
230.91,86
230.952,84.92
230.994,82.94
231.035,82.04
231.077,80.96
231.119,80.06
231.147,80.6
231.16,80.06
231.202,80.06
231.215,80.6
231.23,80.6
231.244,78.98
231.25,78.8
231.285,78.98
231.322,78.8
231.327,78.98
231.349,80.6
231.366,82.4
231.369,82.04
231.401,82.4
231.41,84.92
231.431,87.8
231.452,87.98
231.494,91.94
231.535,93.92
231.577,96.98
231.619,98.96
231.66,100.04
231.702,98.96
231.744,98.06
231.785,96.08
231.827,93.02
231.869,89.96
231.91,87.08
231.952,84.92
231.994,82.94
232.035,82.04
232.077,80.06
232.119,78.98
232.153,78.8
232.16,78.98
232.202,78.98
232.244,78.98
232.285,78.08
232.292,78.8
232.297,78.8
232.327,78.08
232.369,82.94
232.374,82.4
232.385,84.2
232.41,87.08
232.452,89.96
232.463,89.6
232.494,93.92
232.535,96.08
232.577,98.96
232.619,98.96
232.66,100.94
232.702,100.04
232.744,98.96
232.785,96.98
232.827,93.92
232.869,91.94
232.91,89.96
232.952,87.08
232.994,84.92
233.035,82.94
233.077,80.96
233.117,80.6
233.119,80.06
233.132,80.6
233.16,80.06
233.202,78.98
233.231,78.8
233.238,78.8
233.244,78.98
233.272,78.8
233.285,78.98
233.327,80.96
233.363,82.4
233.369,84.02
233.41,87.08
233.452,91.94
233.494,93.92
233.535,96.08
233.577,100.04
233.619,100.94
233.66,102.02
233.702,102.02
233.744,100.94
233.785,98.96
233.827,95
233.869,91.94
233.91,89.96
233.952,87.98
233.994,86
234.035,84.92
234.077,82.94
234.119,82.04
234.16,80.96
234.202,78.98
234.244,78.98
234.285,78.08
234.327,78.98
234.369,82.94
234.41,89.96
234.452,95
234.494,98.06
234.535,100.94
234.577,102.02
234.619,102.02
234.66,102.92
234.702,104
234.744,102.92
234.785,100.04
234.827,96.98
234.869,95
234.91,93.92
234.952,91.04
234.994,87.08
235.035,84.92
235.077,84.02
235.119,82.94
235.16,82.04
235.202,80.96
235.244,80.06
235.285,80.06
235.327,80.06
235.369,84.92
235.41,89.96
235.452,95
235.494,96.98
235.535,100.94
235.577,102.92
235.619,105.98
235.66,105.08
235.702,91.94
235.744,91.04
235.756,87.8
235.783,89.6
235.785,89.06
235.827,87.98
235.869,87.08
235.91,87.98
235.952,87.98
235.994,87.98
236.035,84.92
236.077,84.02
236.119,82.04
236.16,80.96
236.202,80.96
236.244,80.96
236.285,80.06
236.327,80.06
236.369,80.06
236.399,80.6
236.41,82.04
236.452,86
236.494,87.98
236.535,89.96
236.577,91.94
236.619,93.92
236.66,95
236.702,93.92
236.744,91.94
236.785,89.06
236.827,87.08
236.869,87.08
236.91,86
236.952,84.92
236.994,82.94
237.035,82.04
237.077,80.96
237.119,80.96
237.16,80.06
237.202,80.06
237.244,78.98
237.285,78.98
237.327,80.06
237.369,80.96
237.41,82.94
237.452,82.94
237.494,84.92
237.535,87.98
237.577,89.06
237.619,89.06
237.66,89.96
237.702,91.94
237.744,91.04
237.785,89.96
237.827,87.08
237.869,84.92
237.91,82.94
237.952,82.04
237.994,82.94
238.035,78.08
238.077,80.96
238.119,78.98
238.16,77
238.202,75.02
238.244,73.04
238.285,71.06
238.327,75.92
238.369,78.98
238.41,82.94
238.452,87.08
238.494,91.94
238.535,91.94
238.577,96.08
238.619,96.08
238.66,96.98
238.702,96.98
238.744,96.08
238.785,93.02
238.827,89.06
238.869,86
238.91,82.94
238.952,82.04
238.994,80.06
239.035,73.94
239.077,71.96
239.119,69.08
239.16,66.92
239.202,68
239.244,69.98
239.285,69.08
239.327,69.08
239.369,75.92
239.41,80.96
239.452,87.08
239.494,91.94
239.535,93.92
239.577,95
239.619,96.98
239.66,96.98
239.702,96.98
239.744,96.98
239.785,95
239.827,93.02
239.869,89.06
239.91,86
239.952,82.94
239.994,80.96
240.035,80.06
240.077,78.98
240.119,78.08
240.16,77
240.202,75.02
240.244,73.94
240.285,73.04
240.327,73.94
240.369,78.98
240.41,84.02
240.452,89.06
240.494,89.96
240.535,91.94
240.577,96.08
240.619,96.98
240.66,96.98
240.702,95
240.744,89.06
240.785,87.98
240.827,87.08
240.869,84.92
240.91,84.02
240.952,82.94
240.994,82.04
241.025,80.6
241.035,80.96
241.046,80.6
241.077,80.96
241.119,80.96
241.16,80.96
241.202,80.96
241.213,80.6
241.244,80.96
241.252,80.6
241.265,80.6
241.283,80.6
241.285,80.06
241.324,80.6
241.327,80.06
241.366,82.4
241.369,82.94
241.378,84.2
241.4,84.2
241.41,86
241.452,89.96
241.494,93.92
241.535,96.08
241.577,96.98
241.619,96.08
241.66,98.06
241.702,98.96
241.744,98.06
241.785,93.92
241.827,91.94
241.869,87.98
241.91,86
241.952,84.02
241.994,82.94
242.035,82.04
242.049,82.4
242.059,82.4
242.077,82.04
242.111,80.6
242.117,80.6
242.119,80.96
242.16,80.96
242.165,80.6
242.181,80.6
242.193,80.6
242.202,80.06
242.208,80.6
242.229,80.6
242.244,80.06
242.285,80.06
242.315,78.8
242.327,80.06
242.333,80.6
242.344,80.6
242.357,80.6
242.363,80.6
242.369,80.96
242.381,82.4
242.39,84.2
242.41,84.92
242.452,87.98
242.494,91.94
242.535,93.92
242.577,96.08
242.619,98.96
242.66,98.06
242.702,95
242.744,96.08
242.785,89.06
242.827,87.98
242.869,84.92
242.91,82.94
242.952,82.04
242.994,80.96
243.033,80.6
243.035,80.96
243.077,80.96
243.119,80.06
243.144,80.6
243.16,80.06
243.202,80.06
243.209,78.8
243.225,78.8
243.235,78.8
243.244,78.98
243.261,78.8
243.285,78.98
243.293,78.8
243.327,78.98
243.333,80.6
243.363,82.4
243.369,82.04
243.387,84.2
243.406,82.4
243.41,84.02
243.452,89.06
243.494,93.02
243.535,95
243.577,93.92
243.619,96.98
243.66,98.06
243.702,98.06
243.744,95
243.785,93.02
243.827,91.04
243.869,89.06
243.91,87.08
243.952,84.92
243.994,82.94
244.035,82.04
244.077,80.96
244.119,80.06
244.16,78.98
244.202,78.98
244.244,78.08
244.272,78.8
244.28,78.8
244.285,77
244.301,78.8
244.312,78.8
244.327,78.08
244.342,78.8
244.365,80.6
244.369,80.96
244.39,82.4
244.41,84.92
244.444,87.8
244.452,87.08
244.459,87.8
244.494,93.02
244.535,91.94
244.577,93.02
244.619,96.08
244.66,96.08
244.702,96.98
244.744,93.92
244.785,91.04
244.8,89.6
244.827,87.08
244.854,78.8
244.856,78.8
244.858,78.8
244.864,77
244.869,77
244.874,75.2
244.887,75.2
244.895,75.2
244.898,75.2
244.903,75.2
244.91,75.92
244.952,75.92
244.994,77
245.035,77
245.077,77
245.095,77
245.117,77
245.119,77
245.154,75.2
245.16,75.92
245.168,75.2
245.18,75.2
245.19,75.2
245.202,73.94
245.226,73.4
245.244,75.02
245.255,75.2
245.273,75.2
245.279,73.4
245.285,73.04
245.327,73.04
245.364,73.4
245.369,73.94
245.393,73.4
245.41,73.94
245.44,75.2
245.444,75.2
245.452,75.92
245.467,73.4
245.469,73.4
245.474,71.6
245.478,71.6
245.481,71.6
245.494,71.96
245.535,75.02
245.549,75.2
245.571,77
245.577,77
245.619,80.06
245.637,82.4
245.66,82.94
245.702,82.94
245.744,82.94
245.785,82.04
245.827,80.96
245.869,77
245.91,75.92
245.952,75.02
245.994,75.92
246.035,75.92
246.077,75.02
246.119,73.94
246.16,75.02
246.202,75.02
246.244,73.94
246.285,73.04
246.327,73.04
246.369,73.94
246.41,77
246.452,82.04
246.494,84.02
246.535,87.08
246.577,87.98
246.619,89.96
246.66,89.06
246.702,91.04
246.744,89.96
246.785,87.08
246.827,84.92
246.835,84.2
246.869,82.94
246.91,82.94
246.952,80.06
246.994,78.08
247.035,77
247.077,75.02
247.119,73.94
247.16,73.04
247.202,73.04
247.244,71.96
247.285,71.06
247.327,71.96
247.369,75.92
247.41,80.06
247.452,82.04
247.494,84.02
247.535,87.08
247.577,89.06
247.619,89.96
247.66,93.02
247.702,91.94
247.744,89.96
247.785,89.06
247.827,87.08
247.869,84.02
247.91,82.94
247.952,80.96
247.994,80.06
248.035,78.08
248.077,75.92
248.119,75.02
248.16,73.04
248.202,73.04
248.219,73.4
248.244,75.02
248.251,75.2
248.285,73.94
248.327,75.92
248.333,75.2
248.369,75.92
248.372,75.2
248.376,75.2
248.41,80.06
248.426,82.4
248.452,84.02
248.473,84.2
248.494,87.98
248.535,87.08
248.577,86
248.619,87.08
248.66,91.04
248.702,89.06
248.744,87.98
248.785,82.94
248.8,82.4
248.814,80.6
248.827,80.96
248.869,80.06
248.91,78.98
248.931,78.8
248.952,78.98
248.982,78.8
248.994,78.08
249.026,78.8
249.035,78.08
249.044,78.8
249.056,78.8
249.062,78.8
249.077,78.08
249.092,77
249.098,77
249.119,77
249.16,77
249.202,77
249.207,77
249.215,75.2
249.224,75.2
249.232,75.2
249.244,75.92
249.269,75.2
249.271,75.2
249.278,73.4
249.283,75.2
249.285,75.02
249.295,75.2
249.297,75.2
249.303,75.2
249.306,73.4
249.309,73.4
249.315,73.4
249.327,73.94
249.369,73.94
249.39,73.4
249.397,73.4
249.399,73.4
249.406,73.4
249.41,73.94
249.423,73.4
249.442,73.4
249.452,73.94
249.462,73.4
249.471,73.4
249.476,73.4
249.482,73.4
249.487,73.4
249.492,73.4
249.494,73.94
249.511,75.2
249.535,75.02
249.54,75.2
249.549,75.2
249.577,75.02
249.585,75.2
249.597,75.2
249.601,75.2
249.614,75.2
249.619,75.92
249.627,75.2
249.637,75.2
249.642,75.2
249.651,75.2
249.657,75.2
249.659,75.2
249.66,75.92
249.666,75.2
249.672,75.2
249.685,75.2
249.692,75.2
249.702,75.92
249.71,75.2
249.717,75.2
249.721,75.2
249.726,75.2
249.728,75.2
249.735,77
249.738,77
249.744,77
249.747,77
249.751,77
249.76,77
249.767,77
249.785,77
249.801,77
249.805,77
249.808,77
249.812,77
249.827,77
249.869,77
249.874,77
249.881,77
249.887,77
249.892,77
249.908,77
249.914,77
249.919,77
249.932,77
249.939,77
249.95,77
249.952,77
249.957,77
249.96,77
249.967,77
249.976,77
249.99,77
249.994,77
250.004,77
250.01,77
250.017,77
250.035,78.08
250.057,78.8
250.067,78.8
250.077,78.08
250.094,78.8
250.11,78.8
250.114,77
250.119,75.02
250.124,75.2
250.132,75.2
250.14,73.4
250.147,73.4
250.158,73.4
250.16,73.94
250.167,73.4
250.194,73.4
250.2,73.4
250.202,73.94
250.22,75.2
250.242,75.2
250.244,75.92
250.253,75.2
250.285,75.92
250.298,75.2
250.324,75.2
250.327,75.92
250.335,75.2
250.349,77
250.369,77
250.387,77
250.41,78.08
250.452,78.98
250.465,80.6
250.494,82.04
250.515,84.2
250.535,84.92
250.547,84.2
250.556,82.4
250.577,84.92
250.619,84.92
250.632,84.2
250.644,84.2
250.649,84.2
250.66,84.02
250.702,82.04
250.732,80.6
250.744,80.96
250.762,80.6
250.785,80.96
250.792,82.4
250.827,80.96
250.832,80.6
250.855,80.6
250.869,80.06
250.885,80.6
250.91,80.06
250.922,78.8
250.952,78.98
250.969,78.8
250.994,78.98
251.035,78.98
251.077,78.98
251.119,78.98
251.16,78.98
251.187,78.8
251.2,78.8
251.202,78.98
251.225,78.8
251.235,78.8
251.244,78.98
251.258,78.8
251.285,78.08
251.327,78.08
251.367,80.6
251.369,80.06
251.384,80.6
251.401,84.2
251.41,82.04
251.441,82.4
251.452,82.94
251.494,87.08
251.535,89.96
251.577,89.06
251.619,89.06
251.66,89.96
251.702,91.04
251.744,91.04
251.785,87.08
251.827,86
251.869,84.02
251.91,82.04
251.952,80.96
251.994,78.98
252.035,78.08
252.077,78.08
252.082,78.8
252.119,77
252.16,77
252.188,77
252.202,77
252.244,77
252.285,77
252.327,77
252.367,78.8
252.369,78.98
252.41,80.06
252.415,82.4
252.452,86
252.494,87.08
252.535,89.06
252.577,91.04
252.619,91.04
252.66,91.94
252.702,89.96
252.744,89.96
252.785,87.98
252.827,86
252.869,84.92
252.91,84.02
252.952,82.94
252.994,80.96
253.035,80.06
253.077,78.98
253.093,78.8
253.119,78.08
253.16,78.08
253.202,78.08
253.235,78.8
253.244,78.08
253.278,77
253.285,77
253.327,77
253.369,78.98
253.41,82.94
253.452,87.08
253.494,89.06
253.535,91.94
253.577,91.04
253.619,95
253.66,93.92
253.702,93.92
253.744,91.04
253.785,89.06
253.827,87.08
253.869,84.92
253.91,84.92
253.952,82.94
253.994,80.96
254.035,78.98
254.077,78.98
254.119,78.08
254.16,78.08
254.202,77
254.244,77
254.285,75.92
254.327,77
254.369,80.06
254.41,84.02
254.452,86
254.494,89.06
254.535,91.94
254.577,93.02
254.619,93.92
254.66,93.02
254.702,93.02
254.744,93.02
254.785,91.04
254.827,89.06
254.869,87.98
254.91,84.92
254.952,82.94
254.994,82.04
255.035,82.04
255.077,78.98
255.119,78.08
255.16,78.08
255.202,77
255.244,75.92
255.285,77
255.327,78.08
255.369,80.96
255.41,84.92
255.446,84.2
255.452,84.92
255.467,86
255.494,87.98
255.535,89.96
255.577,89.96
255.619,89.96
255.66,89.96
255.702,91.94
255.726,87.8
255.744,87.98
255.785,87.08
255.827,86
255.869,82.94
255.91,82.04
255.952,80.96
255.994,78.98
256.035,80.06
256.077,78.98
256.119,78.98
256.16,78.08
256.202,77
256.23,78.8
256.244,78.08
256.285,77
256.31,77
256.327,78.08
256.369,78.98
256.396,80.6
256.41,80.96
256.417,82.4
256.428,84.2
256.452,84.02
256.494,89.06
256.511,89.6
256.535,89.96
256.577,91.04
256.619,91.94
256.66,93.02
256.702,93.02
256.744,91.94
256.785,89.06
256.803,87.8
256.827,87.08
256.869,86
256.91,84.02
256.952,82.04
256.994,80.06
257.035,80.06
257.077,78.08
257.119,78.08
257.143,77
257.16,77
257.171,77
257.186,77
257.202,77
257.244,78.08
257.285,77
257.298,78.8
257.318,77
257.325,77
257.327,77
257.347,78.8
257.369,78.98
257.378,78.8
257.385,80.6
257.403,80.6
257.41,80.96
257.419,80.6
257.452,84.92
257.494,89.06
257.535,89.96
257.577,91.04
257.619,91.04
257.66,93.92
257.702,91.94
257.744,91.04
257.785,86
257.827,82.94
257.869,82.04
257.91,80.96
257.952,78.98
257.994,78.08
258.035,77
258.077,75.92
258.119,75.92
258.124,77
258.14,75.2
258.16,75.92
258.202,75.92
258.23,75.2
258.237,75.2
258.244,73.94
258.26,73.4
258.285,75.02
258.327,75.02
258.351,75.2
258.369,78.08
258.4,78.8
258.41,78.98
258.424,80.6
258.438,80.6
258.452,82.94
258.494,84.92
258.535,87.98
258.577,91.04
258.619,91.04
258.66,91.94
258.702,91.04
258.744,91.04
258.785,87.98
258.827,84.92
258.869,82.94
258.91,80.96
258.952,78.98
258.994,78.08
259.035,75.92
259.077,77
259.119,75.02
259.16,73.94
259.202,73.94
259.244,73.04
259.285,73.04
259.32,73.4
259.327,73.94
259.369,80.06
259.41,82.94
259.452,84.92
259.474,87.8
259.479,86
259.494,87.08
259.535,89.06
259.577,89.06
259.619,91.04
259.66,91.04
259.702,82.94
259.709,80.6
259.744,77
259.768,77
259.785,75.02
259.791,75.2
259.796,75.2
259.827,75.02
259.869,75.02
259.904,75.2
259.91,75.92
259.936,75.2
259.95,75.2
259.952,75.02
259.994,73.94
260.035,73.94
260.077,73.94
260.119,73.04
260.16,73.04
260.202,73.04
260.244,73.94
260.285,73.04
260.327,73.94
260.369,73.94
260.382,75.2
260.41,77
260.452,80.06
260.494,84.02
260.535,86
260.577,87.08
260.619,84.92
260.66,82.04
260.702,78.98
260.744,78.98
260.785,78.98
260.827,78.08
260.869,77
260.91,77
260.952,75.92
260.994,75.92
261.035,75.02
261.077,75.02
261.119,73.94
261.154,73.4
261.16,73.94
261.176,73.4
261.197,73.4
261.202,73.94
261.226,73.4
261.244,73.04
261.285,73.94
261.327,73.94
261.369,75.92
261.41,78.08
261.415,78.8
261.434,78.8
261.452,80.96
261.465,80.6
261.494,82.04
261.535,82.04
261.548,84.2
261.556,84.2
261.564,87.8
261.577,84.92
261.619,80.06
261.66,82.94
261.695,71.6
261.699,71.6
261.702,71.96
261.744,71.96
261.785,71.96
261.827,71.06
261.869,71.06
261.91,71.06
261.952,69.98
261.994,69.08
262.035,69.08
262.077,68
262.119,66.92
262.16,68
262.202,69.08
262.244,69.08
262.251,69.8
262.266,69.8
262.285,69.08
262.327,69.98
262.357,71.6
262.369,71.96
262.376,71.6
262.41,75.02
262.445,78.8
262.452,78.98
262.494,80.06
262.535,82.04
262.577,82.04
262.619,82.94
262.66,84.02
262.702,82.04
262.742,75.2
262.744,75.92
262.76,75.2
262.765,75.2
262.785,75.02
262.807,73.4
262.817,73.4
262.827,73.04
262.869,73.04
262.91,71.96
262.952,71.06
262.966,71.6
262.971,71.6
262.994,71.06
263.035,71.06
263.054,71.6
263.06,71.6
263.067,71.6
263.077,71.06
263.119,69.98
263.16,69.08
263.202,69.98
263.244,69.98
263.285,69.98
263.327,71.06
263.365,71.6
263.369,71.96
263.374,71.6
263.399,73.4
263.41,73.94
263.422,75.2
263.431,75.2
263.452,77
263.458,77
263.464,78.8
263.475,78.8
263.494,78.98
263.535,84.92
263.562,84.2
263.577,84.92
263.619,84.02
263.66,80.06
263.702,75.92
263.708,75.2
263.713,75.2
263.719,75.2
263.74,75.2
263.744,75.02
263.785,75.92
263.827,75.92
263.869,75.02
263.91,75.02
263.952,73.04
263.987,73.4
263.994,73.94
264.028,73.4
264.035,73.04
264.077,73.04
264.102,73.4
264.119,73.04
264.142,73.4
264.16,73.04
264.182,73.4
264.202,73.04
264.21,73.4
264.244,73.04
264.285,73.04
264.319,73.4
264.327,73.04
264.349,73.4
264.36,73.4
264.369,73.94
264.395,75.2
264.4,75.2
264.41,75.02
264.435,75.2
264.452,78.98
264.465,80.6
264.476,82.4
264.494,82.94
264.535,86
264.577,84.02
264.619,82.04
264.66,86
264.702,84.02
264.735,82.4
264.742,78.8
264.744,78.08
264.749,75.2
264.753,75.2
264.758,75.2
264.764,75.2
264.785,75.02
264.827,75.92
264.869,75.92
264.91,75.02
264.994,73.94
265.035,73.94
265.06,73.4
265.077,73.94
265.082,73.4
265.119,73.94
265.147,73.4
265.16,73.94
265.202,75.02
265.244,75.02
265.27,75.2
265.285,75.92
265.327,75.02
265.369,75.92
265.388,77
265.41,78.08
265.428,78.8
265.433,78.8
265.439,80.6
265.452,82.94
265.492,84.2
265.494,84.92
265.499,84.2
265.535,87.08
265.577,89.06
265.619,89.06
265.66,89.96
265.702,89.06
265.744,87.98
265.785,84.92
265.827,82.94
265.869,82.04
265.91,80.06
265.952,78.98
265.994,78.08
266.035,77
266.069,77
266.077,75.92
266.119,77
266.16,75.92
266.181,75.2
266.202,75.92
266.224,75.2
266.231,75.2
266.235,75.2
266.241,75.2
266.244,75.92
266.249,75.2
266.268,75.2
266.285,77
266.311,75.2
266.327,75.92
266.332,77
266.344,78.8
266.355,78.8
266.369,78.08
266.383,78.8
266.408,77
266.41,77
266.415,78.8
266.42,78.8
266.445,73.4
266.448,75.2
266.452,75.02
266.457,75.2
266.494,82.94
266.523,82.4
266.53,84.2
266.535,84.02
266.546,84.2
266.577,87.98
266.619,87.08
266.66,89.96
266.702,87.08
266.744,87.98
266.785,86
266.827,82.94
266.869,82.04
266.91,80.06
266.952,80.06
266.994,78.08
267.035,78.08
267.077,75.92
267.119,75.92
267.16,75.02
267.202,73.94
267.244,73.04
267.285,73.94
267.327,73.94
267.369,78.08
267.41,80.96
267.452,82.94
267.494,87.08
267.535,89.06
267.577,89.96
267.619,89.96
267.66,84.92
267.702,84.92
267.744,86
267.785,82.94
267.827,80.96
267.869,80.06
267.91,78.98
267.952,78.08
267.994,75.02
268.035,73.94
268.077,73.04
268.119,71.96
268.16,71.96
268.202,71.96
268.244,71.96
268.285,71.06
268.327,71.06
268.355,71.6
268.369,73.94
268.38,73.4
268.394,75.2
268.41,75.92
268.452,75.92
268.465,77
268.494,80.96
268.535,84.02
268.577,84.02
268.619,84.92
268.66,84.02
268.702,82.94
268.744,78.08
268.785,73.94
268.827,71.96
268.869,69.98
268.91,68
268.952,66.92
268.994,62.96
269.035,64.94
269.077,62.06
269.119,60.98
269.16,60.98
269.202,60.08
269.244,59
269.285,57.02
269.327,57.02
269.369,60.08
269.41,64.04
269.494,69.98
269.535,71.96
269.577,75.02
269.619,77
269.66,78.08
269.702,78.08
269.744,77
269.785,73.94
269.827,69.08
269.869,66.02
269.91,64.94
269.952,59
269.994,57.92
270.035,60.98
270.077,55.94
270.119,59
270.16,59
270.202,55.94
270.244,57.02
270.285,57.02
270.327,57.02
270.369,60.98
270.41,66.02
270.452,71.06
270.494,75.02
270.535,78.08
270.577,80.06
270.619,82.94
270.66,86
270.702,87.08
270.744,84.92
270.785,80.06
270.827,75.02
270.869,71.06
270.91,68
270.952,64.94
270.994,66.02
271.035,64.04
271.077,64.94
271.119,64.94
271.16,66.02
271.202,64.94
271.244,64.04
271.285,62.96
271.327,62.96
271.369,66.92
271.41,73.04
271.452,80.06
271.494,84.02
271.535,86
271.577,86
271.619,87.98
271.66,89.06
271.702,89.06
271.744,87.08
271.785,82.94
271.827,77
271.869,73.94
271.91,69.98
271.952,69.08
271.994,71.96
272.035,68
272.077,64.04
272.119,62.96
272.16,64.94
272.202,64.94
272.244,64.94
272.285,64.04
272.327,62.06
272.369,66.92
272.41,73.94
272.452,78.98
